Column,Row,Metric,Seasonal Metric,Annual Metric,Values
5,33,D24HourMean,QuarterlyMean,Mean,1.23752
5,34,D24HourMean,QuarterlyMean,Mean,1.24385
5,35,D24HourMean,QuarterlyMean,Mean,1.24826
5,36,D24HourMean,QuarterlyMean,Mean,1.25962
5,37,D24HourMean,QuarterlyMean,Mean,1.27102
5,38,D24HourMean,QuarterlyMean,Mean,1.2835
5,39,D24HourMean,QuarterlyMean,Mean,1.29898
5,40,D24HourMean,QuarterlyMean,Mean,1.31344
5,41,D24HourMean,QuarterlyMean,Mean,1.33158
5,42,D24HourMean,QuarterlyMean,Mean,1.35026
5,43,D24HourMean,QuarterlyMean,Mean,1.36668
5,44,D24HourMean,QuarterlyMean,Mean,1.37965
5,45,D24HourMean,QuarterlyMean,Mean,1.40018
5,46,D24HourMean,QuarterlyMean,Mean,1.40374
5,47,D24HourMean,QuarterlyMean,Mean,1.41136
5,48,D24HourMean,QuarterlyMean,Mean,1.43198
5,49,D24HourMean,QuarterlyMean,Mean,1.45516
5,50,D24HourMean,QuarterlyMean,Mean,1.47709
5,51,D24HourMean,QuarterlyMean,Mean,1.49288
5,52,D24HourMean,QuarterlyMean,Mean,1.50943
5,53,D24HourMean,QuarterlyMean,Mean,1.51373
5,54,D24HourMean,QuarterlyMean,Mean,1.5189
5,55,D24HourMean,QuarterlyMean,Mean,1.52991
5,56,D24HourMean,QuarterlyMean,Mean,1.53626
5,57,D24HourMean,QuarterlyMean,Mean,1.54656
5,58,D24HourMean,QuarterlyMean,Mean,1.55587
5,59,D24HourMean,QuarterlyMean,Mean,1.56838
5,60,D24HourMean,QuarterlyMean,Mean,1.58034
5,61,D24HourMean,QuarterlyMean,Mean,1.59227
5,62,D24HourMean,QuarterlyMean,Mean,1.59945
5,63,D24HourMean,QuarterlyMean,Mean,1.60819
5,64,D24HourMean,QuarterlyMean,Mean,1.62561
5,65,D24HourMean,QuarterlyMean,Mean,1.63633
5,66,D24HourMean,QuarterlyMean,Mean,1.64771
5,67,D24HourMean,QuarterlyMean,Mean,1.65386
5,68,D24HourMean,QuarterlyMean,Mean,1.65306
5,69,D24HourMean,QuarterlyMean,Mean,1.64088
5,70,D24HourMean,QuarterlyMean,Mean,1.62489
5,71,D24HourMean,QuarterlyMean,Mean,1.60038
5,72,D24HourMean,QuarterlyMean,Mean,1.59833
5,73,D24HourMean,QuarterlyMean,Mean,1.60026
5,74,D24HourMean,QuarterlyMean,Mean,1.60127
5,75,D24HourMean,QuarterlyMean,Mean,1.60684
5,76,D24HourMean,QuarterlyMean,Mean,1.61919
5,77,D24HourMean,QuarterlyMean,Mean,1.62966
5,78,D24HourMean,QuarterlyMean,Mean,1.62118
5,79,D24HourMean,QuarterlyMean,Mean,1.60022
5,80,D24HourMean,QuarterlyMean,Mean,1.58638
5,81,D24HourMean,QuarterlyMean,Mean,1.57859
5,82,D24HourMean,QuarterlyMean,Mean,1.5732
5,83,D24HourMean,QuarterlyMean,Mean,1.56989
5,84,D24HourMean,QuarterlyMean,Mean,1.56993
5,85,D24HourMean,QuarterlyMean,Mean,1.56938
5,86,D24HourMean,QuarterlyMean,Mean,1.56561
5,87,D24HourMean,QuarterlyMean,Mean,1.56462
5,88,D24HourMean,QuarterlyMean,Mean,1.56311
5,89,D24HourMean,QuarterlyMean,Mean,1.55293
5,90,D24HourMean,QuarterlyMean,Mean,1.54403
5,91,D24HourMean,QuarterlyMean,Mean,1.53732
5,92,D24HourMean,QuarterlyMean,Mean,1.53262
5,93,D24HourMean,QuarterlyMean,Mean,1.52793
5,94,D24HourMean,QuarterlyMean,Mean,1.52746
5,95,D24HourMean,QuarterlyMean,Mean,1.51841
5,96,D24HourMean,QuarterlyMean,Mean,1.51238
5,97,D24HourMean,QuarterlyMean,Mean,1.5102
5,98,D24HourMean,QuarterlyMean,Mean,1.50259
5,99,D24HourMean,QuarterlyMean,Mean,1.51752
5,100,D24HourMean,QuarterlyMean,Mean,1.50073
5,101,D24HourMean,QuarterlyMean,Mean,1.47584
5,102,D24HourMean,QuarterlyMean,Mean,1.46086
5,103,D24HourMean,QuarterlyMean,Mean,1.45518
5,104,D24HourMean,QuarterlyMean,Mean,1.44352
5,105,D24HourMean,QuarterlyMean,Mean,1.43339
5,106,D24HourMean,QuarterlyMean,Mean,1.42648
5,107,D24HourMean,QuarterlyMean,Mean,1.41551
5,108,D24HourMean,QuarterlyMean,Mean,1.40421
5,109,D24HourMean,QuarterlyMean,Mean,1.39796
5,110,D24HourMean,QuarterlyMean,Mean,1.38364
5,111,D24HourMean,QuarterlyMean,Mean,1.35875
5,112,D24HourMean,QuarterlyMean,Mean,1.31771
6,1,D24HourMean,QuarterlyMean,Mean,1.00509
6,2,D24HourMean,QuarterlyMean,Mean,0.997894
6,3,D24HourMean,QuarterlyMean,Mean,0.989647
6,4,D24HourMean,QuarterlyMean,Mean,0.981423
6,5,D24HourMean,QuarterlyMean,Mean,0.975301
6,6,D24HourMean,QuarterlyMean,Mean,0.974096
6,7,D24HourMean,QuarterlyMean,Mean,0.974149
6,8,D24HourMean,QuarterlyMean,Mean,0.977886
6,9,D24HourMean,QuarterlyMean,Mean,0.98242
6,10,D24HourMean,QuarterlyMean,Mean,0.98971
6,11,D24HourMean,QuarterlyMean,Mean,1.0005
6,12,D24HourMean,QuarterlyMean,Mean,1.01261
6,13,D24HourMean,QuarterlyMean,Mean,1.02557
6,14,D24HourMean,QuarterlyMean,Mean,1.03935
6,15,D24HourMean,QuarterlyMean,Mean,1.04976
6,16,D24HourMean,QuarterlyMean,Mean,1.05561
6,17,D24HourMean,QuarterlyMean,Mean,1.06296
6,18,D24HourMean,QuarterlyMean,Mean,1.07346
6,19,D24HourMean,QuarterlyMean,Mean,1.08302
6,20,D24HourMean,QuarterlyMean,Mean,1.09255
6,21,D24HourMean,QuarterlyMean,Mean,1.10207
6,22,D24HourMean,QuarterlyMean,Mean,1.11624
6,23,D24HourMean,QuarterlyMean,Mean,1.13123
6,24,D24HourMean,QuarterlyMean,Mean,1.14493
6,25,D24HourMean,QuarterlyMean,Mean,1.15737
6,26,D24HourMean,QuarterlyMean,Mean,1.16582
6,27,D24HourMean,QuarterlyMean,Mean,1.17399
6,28,D24HourMean,QuarterlyMean,Mean,1.17961
6,29,D24HourMean,QuarterlyMean,Mean,1.18715
6,30,D24HourMean,QuarterlyMean,Mean,1.19544
6,31,D24HourMean,QuarterlyMean,Mean,1.2005
6,32,D24HourMean,QuarterlyMean,Mean,1.20751
6,33,D24HourMean,QuarterlyMean,Mean,1.21576
6,34,D24HourMean,QuarterlyMean,Mean,1.22077
6,35,D24HourMean,QuarterlyMean,Mean,1.2254
6,36,D24HourMean,QuarterlyMean,Mean,1.23646
6,37,D24HourMean,QuarterlyMean,Mean,1.24395
6,38,D24HourMean,QuarterlyMean,Mean,1.2582
6,39,D24HourMean,QuarterlyMean,Mean,1.27661
6,40,D24HourMean,QuarterlyMean,Mean,1.29465
6,41,D24HourMean,QuarterlyMean,Mean,1.31391
6,42,D24HourMean,QuarterlyMean,Mean,1.33019
6,43,D24HourMean,QuarterlyMean,Mean,1.34575
6,44,D24HourMean,QuarterlyMean,Mean,1.35493
6,45,D24HourMean,QuarterlyMean,Mean,1.37414
6,46,D24HourMean,QuarterlyMean,Mean,1.37094
6,47,D24HourMean,QuarterlyMean,Mean,1.38147
6,48,D24HourMean,QuarterlyMean,Mean,1.40341
6,49,D24HourMean,QuarterlyMean,Mean,1.42401
6,50,D24HourMean,QuarterlyMean,Mean,1.4507
6,51,D24HourMean,QuarterlyMean,Mean,1.47556
6,52,D24HourMean,QuarterlyMean,Mean,1.4901
6,53,D24HourMean,QuarterlyMean,Mean,1.49663
6,54,D24HourMean,QuarterlyMean,Mean,1.5118
6,55,D24HourMean,QuarterlyMean,Mean,1.51715
6,56,D24HourMean,QuarterlyMean,Mean,1.51694
6,57,D24HourMean,QuarterlyMean,Mean,1.52028
6,58,D24HourMean,QuarterlyMean,Mean,1.53298
6,59,D24HourMean,QuarterlyMean,Mean,1.54976
6,60,D24HourMean,QuarterlyMean,Mean,1.56556
6,61,D24HourMean,QuarterlyMean,Mean,1.5764
6,62,D24HourMean,QuarterlyMean,Mean,1.58267
6,63,D24HourMean,QuarterlyMean,Mean,1.58994
6,64,D24HourMean,QuarterlyMean,Mean,1.60174
6,65,D24HourMean,QuarterlyMean,Mean,1.61359
6,66,D24HourMean,QuarterlyMean,Mean,1.62965
6,67,D24HourMean,QuarterlyMean,Mean,1.63537
6,68,D24HourMean,QuarterlyMean,Mean,1.63901
6,69,D24HourMean,QuarterlyMean,Mean,1.63063
6,70,D24HourMean,QuarterlyMean,Mean,1.61497
6,71,D24HourMean,QuarterlyMean,Mean,1.59163
6,72,D24HourMean,QuarterlyMean,Mean,1.58395
6,73,D24HourMean,QuarterlyMean,Mean,1.58779
6,74,D24HourMean,QuarterlyMean,Mean,1.59482
6,75,D24HourMean,QuarterlyMean,Mean,1.60399
6,76,D24HourMean,QuarterlyMean,Mean,1.61882
6,77,D24HourMean,QuarterlyMean,Mean,1.61849
6,78,D24HourMean,QuarterlyMean,Mean,1.59767
6,79,D24HourMean,QuarterlyMean,Mean,1.57663
6,80,D24HourMean,QuarterlyMean,Mean,1.5675
6,81,D24HourMean,QuarterlyMean,Mean,1.55943
6,82,D24HourMean,QuarterlyMean,Mean,1.55554
6,83,D24HourMean,QuarterlyMean,Mean,1.54615
6,84,D24HourMean,QuarterlyMean,Mean,1.54569
6,85,D24HourMean,QuarterlyMean,Mean,1.54319
6,86,D24HourMean,QuarterlyMean,Mean,1.53662
6,87,D24HourMean,QuarterlyMean,Mean,1.52874
6,88,D24HourMean,QuarterlyMean,Mean,1.52704
6,89,D24HourMean,QuarterlyMean,Mean,1.52375
6,90,D24HourMean,QuarterlyMean,Mean,1.51282
6,91,D24HourMean,QuarterlyMean,Mean,1.50837
6,92,D24HourMean,QuarterlyMean,Mean,1.50314
6,93,D24HourMean,QuarterlyMean,Mean,1.49793
6,94,D24HourMean,QuarterlyMean,Mean,1.49723
6,95,D24HourMean,QuarterlyMean,Mean,1.48829
6,96,D24HourMean,QuarterlyMean,Mean,1.48071
6,97,D24HourMean,QuarterlyMean,Mean,1.47853
6,98,D24HourMean,QuarterlyMean,Mean,1.47157
6,99,D24HourMean,QuarterlyMean,Mean,1.47311
6,100,D24HourMean,QuarterlyMean,Mean,1.44874
6,101,D24HourMean,QuarterlyMean,Mean,1.43445
6,102,D24HourMean,QuarterlyMean,Mean,1.42065
6,103,D24HourMean,QuarterlyMean,Mean,1.41203
6,104,D24HourMean,QuarterlyMean,Mean,1.3971
6,105,D24HourMean,QuarterlyMean,Mean,1.39022
6,106,D24HourMean,QuarterlyMean,Mean,1.38433
6,107,D24HourMean,QuarterlyMean,Mean,1.37474
6,108,D24HourMean,QuarterlyMean,Mean,1.36365
6,109,D24HourMean,QuarterlyMean,Mean,1.35124
6,110,D24HourMean,QuarterlyMean,Mean,1.33594
6,111,D24HourMean,QuarterlyMean,Mean,1.31549
6,112,D24HourMean,QuarterlyMean,Mean,1.27936
7,1,D24HourMean,QuarterlyMean,Mean,1.00439
7,2,D24HourMean,QuarterlyMean,Mean,0.998033
7,3,D24HourMean,QuarterlyMean,Mean,0.991406
7,4,D24HourMean,QuarterlyMean,Mean,0.985043
7,5,D24HourMean,QuarterlyMean,Mean,0.979704
7,6,D24HourMean,QuarterlyMean,Mean,0.97794
7,7,D24HourMean,QuarterlyMean,Mean,0.975652
7,8,D24HourMean,QuarterlyMean,Mean,0.975568
7,9,D24HourMean,QuarterlyMean,Mean,0.980131
7,10,D24HourMean,QuarterlyMean,Mean,0.985958
7,11,D24HourMean,QuarterlyMean,Mean,0.995183
7,12,D24HourMean,QuarterlyMean,Mean,1.00337
7,13,D24HourMean,QuarterlyMean,Mean,1.01339
7,14,D24HourMean,QuarterlyMean,Mean,1.02605
7,15,D24HourMean,QuarterlyMean,Mean,1.03878
7,16,D24HourMean,QuarterlyMean,Mean,1.04764
7,17,D24HourMean,QuarterlyMean,Mean,1.0522
7,18,D24HourMean,QuarterlyMean,Mean,1.06189
7,19,D24HourMean,QuarterlyMean,Mean,1.07224
7,20,D24HourMean,QuarterlyMean,Mean,1.08121
7,21,D24HourMean,QuarterlyMean,Mean,1.09305
7,22,D24HourMean,QuarterlyMean,Mean,1.10435
7,23,D24HourMean,QuarterlyMean,Mean,1.11748
7,24,D24HourMean,QuarterlyMean,Mean,1.13189
7,25,D24HourMean,QuarterlyMean,Mean,1.14326
7,26,D24HourMean,QuarterlyMean,Mean,1.15069
7,27,D24HourMean,QuarterlyMean,Mean,1.15716
7,28,D24HourMean,QuarterlyMean,Mean,1.16078
7,29,D24HourMean,QuarterlyMean,Mean,1.16569
7,30,D24HourMean,QuarterlyMean,Mean,1.17893
7,31,D24HourMean,QuarterlyMean,Mean,1.18683
7,32,D24HourMean,QuarterlyMean,Mean,1.19611
7,33,D24HourMean,QuarterlyMean,Mean,1.20332
7,34,D24HourMean,QuarterlyMean,Mean,1.20865
7,35,D24HourMean,QuarterlyMean,Mean,1.2131
7,36,D24HourMean,QuarterlyMean,Mean,1.2187
7,37,D24HourMean,QuarterlyMean,Mean,1.22383
7,38,D24HourMean,QuarterlyMean,Mean,1.23643
7,39,D24HourMean,QuarterlyMean,Mean,1.25469
7,40,D24HourMean,QuarterlyMean,Mean,1.27215
7,41,D24HourMean,QuarterlyMean,Mean,1.2872
7,42,D24HourMean,QuarterlyMean,Mean,1.30347
7,43,D24HourMean,QuarterlyMean,Mean,1.32049
7,44,D24HourMean,QuarterlyMean,Mean,1.33118
7,45,D24HourMean,QuarterlyMean,Mean,1.34637
7,46,D24HourMean,QuarterlyMean,Mean,1.34582
7,47,D24HourMean,QuarterlyMean,Mean,1.35829
7,48,D24HourMean,QuarterlyMean,Mean,1.37882
7,49,D24HourMean,QuarterlyMean,Mean,1.40375
7,50,D24HourMean,QuarterlyMean,Mean,1.43074
7,51,D24HourMean,QuarterlyMean,Mean,1.45408
7,52,D24HourMean,QuarterlyMean,Mean,1.46914
7,53,D24HourMean,QuarterlyMean,Mean,1.48524
7,54,D24HourMean,QuarterlyMean,Mean,1.49956
7,55,D24HourMean,QuarterlyMean,Mean,1.51361
7,56,D24HourMean,QuarterlyMean,Mean,1.51694
7,57,D24HourMean,QuarterlyMean,Mean,1.51602
7,58,D24HourMean,QuarterlyMean,Mean,1.52032
7,59,D24HourMean,QuarterlyMean,Mean,1.53112
7,60,D24HourMean,QuarterlyMean,Mean,1.54305
7,61,D24HourMean,QuarterlyMean,Mean,1.55776
7,62,D24HourMean,QuarterlyMean,Mean,1.56576
7,63,D24HourMean,QuarterlyMean,Mean,1.5733
7,64,D24HourMean,QuarterlyMean,Mean,1.5768
7,65,D24HourMean,QuarterlyMean,Mean,1.5882
7,66,D24HourMean,QuarterlyMean,Mean,1.59788
7,67,D24HourMean,QuarterlyMean,Mean,1.60873
7,68,D24HourMean,QuarterlyMean,Mean,1.61478
7,69,D24HourMean,QuarterlyMean,Mean,1.61464
7,70,D24HourMean,QuarterlyMean,Mean,1.60004
7,71,D24HourMean,QuarterlyMean,Mean,1.58091
7,72,D24HourMean,QuarterlyMean,Mean,1.56461
7,73,D24HourMean,QuarterlyMean,Mean,1.57257
7,74,D24HourMean,QuarterlyMean,Mean,1.58933
7,75,D24HourMean,QuarterlyMean,Mean,1.60334
7,76,D24HourMean,QuarterlyMean,Mean,1.6184
7,77,D24HourMean,QuarterlyMean,Mean,1.6093
7,78,D24HourMean,QuarterlyMean,Mean,1.58311
7,79,D24HourMean,QuarterlyMean,Mean,1.55799
7,80,D24HourMean,QuarterlyMean,Mean,1.5448
7,81,D24HourMean,QuarterlyMean,Mean,1.53606
7,82,D24HourMean,QuarterlyMean,Mean,1.53425
7,83,D24HourMean,QuarterlyMean,Mean,1.52692
7,84,D24HourMean,QuarterlyMean,Mean,1.51876
7,85,D24HourMean,QuarterlyMean,Mean,1.51233
7,86,D24HourMean,QuarterlyMean,Mean,1.50565
7,87,D24HourMean,QuarterlyMean,Mean,1.49928
7,88,D24HourMean,QuarterlyMean,Mean,1.49527
7,89,D24HourMean,QuarterlyMean,Mean,1.48828
7,90,D24HourMean,QuarterlyMean,Mean,1.48125
7,91,D24HourMean,QuarterlyMean,Mean,1.47742
7,92,D24HourMean,QuarterlyMean,Mean,1.47248
7,93,D24HourMean,QuarterlyMean,Mean,1.46731
7,94,D24HourMean,QuarterlyMean,Mean,1.46251
7,95,D24HourMean,QuarterlyMean,Mean,1.45361
7,96,D24HourMean,QuarterlyMean,Mean,1.44289
7,97,D24HourMean,QuarterlyMean,Mean,1.4435
7,98,D24HourMean,QuarterlyMean,Mean,1.4421
7,99,D24HourMean,QuarterlyMean,Mean,1.42489
7,100,D24HourMean,QuarterlyMean,Mean,1.40378
7,101,D24HourMean,QuarterlyMean,Mean,1.3946
7,102,D24HourMean,QuarterlyMean,Mean,1.3789
7,103,D24HourMean,QuarterlyMean,Mean,1.36796
7,104,D24HourMean,QuarterlyMean,Mean,1.35418
7,105,D24HourMean,QuarterlyMean,Mean,1.34835
7,106,D24HourMean,QuarterlyMean,Mean,1.33837
7,107,D24HourMean,QuarterlyMean,Mean,1.32892
7,108,D24HourMean,QuarterlyMean,Mean,1.31886
7,109,D24HourMean,QuarterlyMean,Mean,1.30766
7,110,D24HourMean,QuarterlyMean,Mean,1.28846
7,111,D24HourMean,QuarterlyMean,Mean,1.26773
7,112,D24HourMean,QuarterlyMean,Mean,1.24267
8,1,D24HourMean,QuarterlyMean,Mean,1.00338
8,2,D24HourMean,QuarterlyMean,Mean,0.997079
8,3,D24HourMean,QuarterlyMean,Mean,0.992379
8,4,D24HourMean,QuarterlyMean,Mean,0.988714
8,5,D24HourMean,QuarterlyMean,Mean,0.98502
8,6,D24HourMean,QuarterlyMean,Mean,0.984059
8,7,D24HourMean,QuarterlyMean,Mean,0.980136
8,8,D24HourMean,QuarterlyMean,Mean,0.978573
8,9,D24HourMean,QuarterlyMean,Mean,0.981654
8,10,D24HourMean,QuarterlyMean,Mean,0.987326
8,11,D24HourMean,QuarterlyMean,Mean,0.994751
8,12,D24HourMean,QuarterlyMean,Mean,0.999879
8,13,D24HourMean,QuarterlyMean,Mean,1.00536
8,14,D24HourMean,QuarterlyMean,Mean,1.01728
8,15,D24HourMean,QuarterlyMean,Mean,1.03211
8,16,D24HourMean,QuarterlyMean,Mean,1.0455
8,17,D24HourMean,QuarterlyMean,Mean,1.05237
8,18,D24HourMean,QuarterlyMean,Mean,1.061
8,19,D24HourMean,QuarterlyMean,Mean,1.06861
8,20,D24HourMean,QuarterlyMean,Mean,1.07712
8,21,D24HourMean,QuarterlyMean,Mean,1.0876
8,22,D24HourMean,QuarterlyMean,Mean,1.09944
8,23,D24HourMean,QuarterlyMean,Mean,1.11246
8,24,D24HourMean,QuarterlyMean,Mean,1.12236
8,25,D24HourMean,QuarterlyMean,Mean,1.13188
8,26,D24HourMean,QuarterlyMean,Mean,1.13893
8,27,D24HourMean,QuarterlyMean,Mean,1.14579
8,28,D24HourMean,QuarterlyMean,Mean,1.14819
8,29,D24HourMean,QuarterlyMean,Mean,1.15493
8,30,D24HourMean,QuarterlyMean,Mean,1.16413
8,31,D24HourMean,QuarterlyMean,Mean,1.17315
8,32,D24HourMean,QuarterlyMean,Mean,1.18328
8,33,D24HourMean,QuarterlyMean,Mean,1.1937
8,34,D24HourMean,QuarterlyMean,Mean,1.19992
8,35,D24HourMean,QuarterlyMean,Mean,1.20754
8,36,D24HourMean,QuarterlyMean,Mean,1.21244
8,37,D24HourMean,QuarterlyMean,Mean,1.2204
8,38,D24HourMean,QuarterlyMean,Mean,1.23382
8,39,D24HourMean,QuarterlyMean,Mean,1.24892
8,40,D24HourMean,QuarterlyMean,Mean,1.26386
8,41,D24HourMean,QuarterlyMean,Mean,1.27839
8,42,D24HourMean,QuarterlyMean,Mean,1.29622
8,43,D24HourMean,QuarterlyMean,Mean,1.31058
8,44,D24HourMean,QuarterlyMean,Mean,1.3201
8,45,D24HourMean,QuarterlyMean,Mean,1.33058
8,46,D24HourMean,QuarterlyMean,Mean,1.33614
8,47,D24HourMean,QuarterlyMean,Mean,1.35211
8,48,D24HourMean,QuarterlyMean,Mean,1.37267
8,49,D24HourMean,QuarterlyMean,Mean,1.39825
8,50,D24HourMean,QuarterlyMean,Mean,1.43028
8,51,D24HourMean,QuarterlyMean,Mean,1.45538
8,52,D24HourMean,QuarterlyMean,Mean,1.47295
8,53,D24HourMean,QuarterlyMean,Mean,1.4854
8,54,D24HourMean,QuarterlyMean,Mean,1.5003
8,55,D24HourMean,QuarterlyMean,Mean,1.51665
8,56,D24HourMean,QuarterlyMean,Mean,1.53008
8,57,D24HourMean,QuarterlyMean,Mean,1.5328
8,58,D24HourMean,QuarterlyMean,Mean,1.53905
8,59,D24HourMean,QuarterlyMean,Mean,1.5487
8,60,D24HourMean,QuarterlyMean,Mean,1.55054
8,61,D24HourMean,QuarterlyMean,Mean,1.55866
8,62,D24HourMean,QuarterlyMean,Mean,1.56701
8,63,D24HourMean,QuarterlyMean,Mean,1.56587
8,64,D24HourMean,QuarterlyMean,Mean,1.56166
8,65,D24HourMean,QuarterlyMean,Mean,1.56627
8,66,D24HourMean,QuarterlyMean,Mean,1.57004
8,67,D24HourMean,QuarterlyMean,Mean,1.5807
8,68,D24HourMean,QuarterlyMean,Mean,1.59419
8,69,D24HourMean,QuarterlyMean,Mean,1.60231
8,70,D24HourMean,QuarterlyMean,Mean,1.59566
8,71,D24HourMean,QuarterlyMean,Mean,1.57383
8,72,D24HourMean,QuarterlyMean,Mean,1.55312
8,73,D24HourMean,QuarterlyMean,Mean,1.55126
8,74,D24HourMean,QuarterlyMean,Mean,1.56841
8,75,D24HourMean,QuarterlyMean,Mean,1.58268
8,76,D24HourMean,QuarterlyMean,Mean,1.59848
8,77,D24HourMean,QuarterlyMean,Mean,1.58502
8,78,D24HourMean,QuarterlyMean,Mean,1.55933
8,79,D24HourMean,QuarterlyMean,Mean,1.5352
8,80,D24HourMean,QuarterlyMean,Mean,1.51975
8,81,D24HourMean,QuarterlyMean,Mean,1.50634
8,82,D24HourMean,QuarterlyMean,Mean,1.50408
8,83,D24HourMean,QuarterlyMean,Mean,1.50737
8,84,D24HourMean,QuarterlyMean,Mean,1.50204
8,85,D24HourMean,QuarterlyMean,Mean,1.4895
8,86,D24HourMean,QuarterlyMean,Mean,1.48043
8,87,D24HourMean,QuarterlyMean,Mean,1.47427
8,88,D24HourMean,QuarterlyMean,Mean,1.46621
8,89,D24HourMean,QuarterlyMean,Mean,1.45403
8,90,D24HourMean,QuarterlyMean,Mean,1.44769
8,91,D24HourMean,QuarterlyMean,Mean,1.4413
8,92,D24HourMean,QuarterlyMean,Mean,1.43602
8,93,D24HourMean,QuarterlyMean,Mean,1.43225
8,94,D24HourMean,QuarterlyMean,Mean,1.42726
8,95,D24HourMean,QuarterlyMean,Mean,1.42169
8,96,D24HourMean,QuarterlyMean,Mean,1.41128
8,97,D24HourMean,QuarterlyMean,Mean,1.40916
8,98,D24HourMean,QuarterlyMean,Mean,1.416
8,99,D24HourMean,QuarterlyMean,Mean,1.38858
8,100,D24HourMean,QuarterlyMean,Mean,1.37141
8,101,D24HourMean,QuarterlyMean,Mean,1.35794
8,102,D24HourMean,QuarterlyMean,Mean,1.33603
8,103,D24HourMean,QuarterlyMean,Mean,1.32255
8,104,D24HourMean,QuarterlyMean,Mean,1.31309
8,105,D24HourMean,QuarterlyMean,Mean,1.30052
8,106,D24HourMean,QuarterlyMean,Mean,1.2891
8,107,D24HourMean,QuarterlyMean,Mean,1.2834
8,108,D24HourMean,QuarterlyMean,Mean,1.27588
8,109,D24HourMean,QuarterlyMean,Mean,1.26686
8,110,D24HourMean,QuarterlyMean,Mean,1.25015
8,111,D24HourMean,QuarterlyMean,Mean,1.22611
8,112,D24HourMean,QuarterlyMean,Mean,1.2027
9,1,D24HourMean,QuarterlyMean,Mean,1.0056
9,2,D24HourMean,QuarterlyMean,Mean,0.999566
9,3,D24HourMean,QuarterlyMean,Mean,0.994439
9,4,D24HourMean,QuarterlyMean,Mean,0.992121
9,5,D24HourMean,QuarterlyMean,Mean,0.990659
9,6,D24HourMean,QuarterlyMean,Mean,0.991136
9,7,D24HourMean,QuarterlyMean,Mean,0.985779
9,8,D24HourMean,QuarterlyMean,Mean,0.981659
9,9,D24HourMean,QuarterlyMean,Mean,0.982875
9,10,D24HourMean,QuarterlyMean,Mean,0.988034
9,11,D24HourMean,QuarterlyMean,Mean,0.992042
9,12,D24HourMean,QuarterlyMean,Mean,0.995571
9,13,D24HourMean,QuarterlyMean,Mean,1.00004
9,14,D24HourMean,QuarterlyMean,Mean,1.00967
9,15,D24HourMean,QuarterlyMean,Mean,1.02374
9,16,D24HourMean,QuarterlyMean,Mean,1.03761
9,17,D24HourMean,QuarterlyMean,Mean,1.04799
9,18,D24HourMean,QuarterlyMean,Mean,1.06057
9,19,D24HourMean,QuarterlyMean,Mean,1.06972
9,20,D24HourMean,QuarterlyMean,Mean,1.07776
9,21,D24HourMean,QuarterlyMean,Mean,1.08656
9,22,D24HourMean,QuarterlyMean,Mean,1.09599
9,23,D24HourMean,QuarterlyMean,Mean,1.10698
9,24,D24HourMean,QuarterlyMean,Mean,1.11192
9,25,D24HourMean,QuarterlyMean,Mean,1.11846
9,26,D24HourMean,QuarterlyMean,Mean,1.12698
9,27,D24HourMean,QuarterlyMean,Mean,1.13732
9,28,D24HourMean,QuarterlyMean,Mean,1.13965
9,29,D24HourMean,QuarterlyMean,Mean,1.14383
9,30,D24HourMean,QuarterlyMean,Mean,1.15244
9,31,D24HourMean,QuarterlyMean,Mean,1.16329
9,32,D24HourMean,QuarterlyMean,Mean,1.176
9,33,D24HourMean,QuarterlyMean,Mean,1.18715
9,34,D24HourMean,QuarterlyMean,Mean,1.19659
9,35,D24HourMean,QuarterlyMean,Mean,1.20613
9,36,D24HourMean,QuarterlyMean,Mean,1.21048
9,37,D24HourMean,QuarterlyMean,Mean,1.21914
9,38,D24HourMean,QuarterlyMean,Mean,1.23093
9,39,D24HourMean,QuarterlyMean,Mean,1.2444
9,40,D24HourMean,QuarterlyMean,Mean,1.2583
9,41,D24HourMean,QuarterlyMean,Mean,1.27276
9,42,D24HourMean,QuarterlyMean,Mean,1.28989
9,43,D24HourMean,QuarterlyMean,Mean,1.30497
9,44,D24HourMean,QuarterlyMean,Mean,1.31508
9,45,D24HourMean,QuarterlyMean,Mean,1.32482
9,46,D24HourMean,QuarterlyMean,Mean,1.3336
9,47,D24HourMean,QuarterlyMean,Mean,1.34841
9,48,D24HourMean,QuarterlyMean,Mean,1.37352
9,49,D24HourMean,QuarterlyMean,Mean,1.40113
9,50,D24HourMean,QuarterlyMean,Mean,1.43347
9,51,D24HourMean,QuarterlyMean,Mean,1.4598
9,52,D24HourMean,QuarterlyMean,Mean,1.47586
9,53,D24HourMean,QuarterlyMean,Mean,1.48876
9,54,D24HourMean,QuarterlyMean,Mean,1.50309
9,55,D24HourMean,QuarterlyMean,Mean,1.51814
9,56,D24HourMean,QuarterlyMean,Mean,1.53445
9,57,D24HourMean,QuarterlyMean,Mean,1.5427
9,58,D24HourMean,QuarterlyMean,Mean,1.55728
9,59,D24HourMean,QuarterlyMean,Mean,1.56469
9,60,D24HourMean,QuarterlyMean,Mean,1.56759
9,61,D24HourMean,QuarterlyMean,Mean,1.57436
9,62,D24HourMean,QuarterlyMean,Mean,1.57893
9,63,D24HourMean,QuarterlyMean,Mean,1.57145
9,64,D24HourMean,QuarterlyMean,Mean,1.56515
9,65,D24HourMean,QuarterlyMean,Mean,1.55958
